          12          12   9.5880551338760908E-006   6.6608779574695660E-004   2.2371297551925475E-004   7.0271785081920920E-004
          13          12   9.8189778338238504E-006   6.6979322468806006E-004   3.0401777275746968E-004   7.3562638772419235E-004
          14          12   1.0167592607237566E-005   6.8064006403573889E-004   3.9659517297286739E-004   7.8782105070592022E-004
          15          12   1.0636948144793551E-005   6.9540089516058920E-004   4.9455787433956338E-004   8.5339500861397776E-004
          16          12   1.1162141973908918E-005   7.1314619554770282E-004   5.9633075091391986E-004   9.2968406145484052E-004
          17          12   1.1645692973056295E-005   7.3355043145257844E-004   7.0180481181927239E-004   1.0152644244440809E-003
          18          12   1.2010010982975306E-005   7.5647059653464110E-004   8.1130415284314981E-004   1.1093270177029982E-003
          19          12   1.2236259395872479E-005   7.8183928893444949E-004   9.2530177469688011E-004   1.2114478007833125E-003
          20          12   1.2370617291319635E-005   8.0963399458551305E-004   1.0443276508163252E-003   1.3214690611664760E-003
          21          12   1.2499893028184574E-005   8.3986000659259095E-004   1.1689305956215565E-003   1.4394164843364793E-003
          22          12   1.2713454365501144E-005   8.7253352793021993E-004   1.2996585286928109E-003   1.5654356200394258E-003
          23          12   1.3070157905896245E-005   9.0766657008344292E-004   1.4370457532326840E-003   1.6997440773124696E-003
          24          12   1.3581175327927507E-005   9.4525835751949495E-004   1.5816011589701081E-003   1.8425960047822015E-003
          25          12   1.4210727922949039E-005   9.8529594464485102E-004   1.7337929810736354E-003   1.9942537813783614E-003
          26          12   1.4891052605411767E-005   1.0277632155762176E-003   1.8940272555473109E-003   2.1549613025517054E-003
          27          12   1.5545532275738623E-005   1.0726550452790713E-003   2.0626186421823828E-003   2.3249142291307608E-003
          28          12   1.6113687680170685E-005   1.1199937252030024E-003   2.2397534528269744E-003   2.5042246554323167E-003
          29          12   1.6572171760796751E-005   1.1698471667349532E-003   2.4254451879778902E-003   2.6928797578577046E-003
          30          12   1.6945475864985747E-005   1.2223505390911384E-003   2.6194826813033243E-003   2.8906949868875375E-003
          31          12   1.7299619063399283E-005   1.2777329931746109E-003   2.8213704734768481E-003   3.0972620533745061E-003
          32          12   1.7715908350655722E-005   1.3363493764606540E-003   3.0302610798611474E-003   3.3118915624604493E-003
          33          12   1.8252332251121232E-005   1.3987151031403598E-003   3.2448801173111897E-003   3.5335511971820973E-003
          34          12   1.8911288235644739E-005   1.4655417255075192E-003   3.4634478024431607E-003   3.7608032208923995E-003
          35          12   1.9633583555132347E-005   1.5377712545001992E-003   3.6836030542647773E-003   3.9917486606948502E-003
          36          12   2.0325872422863460E-005   1.6166087530451029E-003   3.9023376257268159E-003   4.2239881565500391E-003
          37          12   2.0909800710634599E-005   1.7035553971877448E-003   4.1159458885200338E-003   4.4546098334509862E-003
          38          12   2.1368330388485345E-005   1.8004480862858826E-003   4.3199904598457311E-003   4.6802123338703571E-003
          39          12   2.1764984999521506E-005   1.9095163785946376E-003   4.5092764251590308E-003   4.8969684901159225E-003
          40          12   2.2224415019301781E-005   2.0334717583113480E-003   4.6778236809352997E-003   5.1007387412405148E-003
          41          12   2.2882929898679196E-005   2.1756532365019713E-003   4.8188315099317444E-003   5.2872608934204585E-003
          42          12   2.3836093270735238E-005   2.3403143581269561E-003   4.9246168317589618E-003   5.4524756206553804E-003
          43          12   2.5114304302337262E-005   2.5332964961589026E-003   4.9865424998532413E-003   5.5931947908663239E-003
          44          12   2.6700432934168050E-005   2.7628811679534003E-003   4.9960654633334767E-003   5.7091939339335776E-003
          45          12   2.8576203799330973E-005   3.0408232789141698E-003   4.9472497308268408E-003   5.8071251676002434E-003
          46          12   3.0761951231313457E-005   3.3805176601783378E-003   4.8448002118712738E-003   5.9077013331218023E-003
          47          12   3.3314981303803291E-005   3.7964923627794855E-003   4.7036790244807496E-003   6.0447547935348388E-003
          48          12   3.6291469053238214E-005   4.3057156019280212E-003   4.5462432820314626E-003   6.2616956086054380E-003
          49          12   3.9706886429117109E-005   4.9295690146564123E-003   4.3993589077454143E-003   6.6073130776624633E-003
          50          12   4.3562513582714145E-005   5.6950879677269625E-003   4.2910496097543190E-003   7.1308506789941103E-003
          51          12   4.7993040906940303E-005   6.6347478058183208E-003   4.2513581975822164E-003   7.8801160082156169E-003
          52          12   5.3373220362452460E-005   7.7885586166214302E-003   4.3336929877363589E-003   8.9132142876268312E-003
          53          12   5.9466592636870726E-005   9.2106574448743653E-003   4.6262912971136039E-003   1.0307391425972359E-002
          54          12   6.6603181160370165E-005   1.0965517829173266E-002   5.2795163741092338E-003   1.2170468782678216E-002
