         200  0.14706632980125980        9.4243382725771416E-002  0.11290124079750714     
         400  0.49724008054230734       0.25650996887957228       0.42596987400885661     
         600   1.0250415555518251        1.0056756887673499       0.19830935336090719     
         800   1.1782774042119368       0.42881452822526578        1.0974769891252223     
        1000   1.3518908705835118       0.82878654823248143        1.0680457777810528     
        1200   1.3935450932341891        1.2629238158029938       0.58905972732371559     
        1400   1.4901173376155215       0.33776189519581973        1.4513326917065221     
        1600   1.3255947368476106        1.3133718000648940       0.17959933505552444     
        1800   1.1605054403438395       0.35087322779159680        1.1061920516288097     
        2000   1.1948403330246933        1.0569137843673351       0.55729406406032944     
        2200   1.2906340594161179       0.85256634785935015       0.96895144244832854     
        2400   1.2189755954492756       0.67260155442069169        1.0166162753427594     
        2600   1.1835675418883131        1.1127952396711100       0.40313630545618234     
         300  0.51500493724113006       0.13667957286810062       0.49653678589137157     
         600   1.0250415555518251        1.0056756887673499       0.19830935336090719     
         900   1.2199995974226834       0.97873201073238092       0.72834241183612247     
        1200   1.3935450932341891        1.2629238158029938       0.58905972732371559     
        1500   1.3227912772223569       0.93317517199845568       0.93752912566021485     
        1800   1.1605054403438395       0.35087322779159680        1.1061920516288097     
        2100   1.2420704672876712       0.24130964963194701        1.2184041606555358     
        2400   1.2189755954492756       0.67260155442069169        1.0166162753427594     
        2700   1.1929360475889246        1.0043653754587647       0.64369760463796943     
        3000   1.1999778706863420        1.1858172052112532       0.18380545683384722     
        3300   1.2128842716764312        1.1401245940907332       0.41376825208020418     
        3600   1.2091812187786279       0.88845787682859878       0.82022059285791282     
        3900   1.2040071511051040       0.48528460146293090        1.1018766153681603     
        4200   1.2054682045770115       0.15013886795056372        1.1960819004468910     
        4500   1.2091298086474425       0.54722746074329720        1.0782100910157741     
        4800   1.2091293228942286       0.93410633352755990       0.76774935828456070     
        5100   1.2084476734632652        1.1615280183981258       0.33346430389908566     
        5400   1.2082789525822046        1.1822857790090584       0.24927567872958092     
        5700   1.2087554440870543       0.99275701592688792       0.68958192474718516     
        6000   1.2083021788949515       0.63018772183073879        1.0309498488171338     
        6300   1.2077682169091704       0.19524331494115960        1.1918825922660099     
        6600   1.2078896542553106       0.39575070856325612        1.1412181182967147     
        6900   1.2081507171589030       0.81893701464567259       0.88824001340561376     
        7200   1.2081885100000300        1.1069950735062966       0.48402622132368162     
        7500   1.2081067124482603        1.1992641164949016       0.14590204779318977     
        7800   1.2081293570765435        1.0780962694197840       0.54523845911062352     
        8100   1.2081506921547445       0.76675528377482505       0.93365648380835198     
        8400   1.2081241100737656       0.33379605977490717        1.1610960579643161     
        8700   1.2080915165864790       0.24810583123937655        1.1823403101278569     
