          12          12   1.0181501281607359        2.1992459670820676E-002   1.9545685427292483E-004   1.0183876422853322     
          13          12   1.0178762723569788        2.7478112891162403E-002   2.4223342297958938E-004   1.0182471267783815     
          14          12   1.0174648697879118        3.2931456038660045E-002   2.8865852321744193E-004   1.0179977040117043     
          15          12   1.0168965313432672        3.8326831266925508E-002   3.3512741563860232E-004   1.0176185993599549     
          16          12   1.0161510674260095        4.3632461153540858E-002   3.8122953187518215E-004   1.0170874735406437     
          17          12   1.0152069654505540        4.8806936235746230E-002   4.2684936182661032E-004   1.0163795953896460     
          18          12   1.0140415852227223        5.3799530739898044E-002   4.7091686944179746E-004   1.0154678467738616     
          19          12   1.0126324182055959        5.8547669753944487E-002   5.1274212688216326E-004   1.0143236697124929     
          20          12   1.0109580212967249        6.2977454742020003E-002   5.5105403051811206E-004   1.0129178566352341     
          21          12   1.0090001093466592        6.7002392604254390E-002   5.8460382660564596E-004   1.0112224696069105     
          22          12   1.0067456797330872        7.0523844098016167E-002   6.1245356811013294E-004   1.0092129861168899     
          23          12   1.0041892804961663        7.3431800812604878E-002   6.3301942511392450E-004   1.0068707668552022     
          24          12   1.0013359471538767        7.5607710039208478E-002   6.4539321520619376E-004   1.0041865471177787     
          25          12  0.99820340914490180        7.6926405617412097E-002   6.4722317271533698E-004   1.0011633916636955     
          26          12  0.99482451007706674        7.7263676776068019E-002   6.3771272574440025E-004  0.99782056917892470     
          27          12  0.99124927294751097        7.6498938085011889E-002   6.1384834858475206E-004  0.99419695506317995     
          28          12  0.98754522175645154        7.4527034076251622E-002   5.7496660550307953E-004  0.99035356030500510     
          29          12  0.98379775187295027        7.1262610932991910E-002   5.1890194304720586E-004  0.98637550941134200     
          30          12  0.98010789107237173        6.6653286856369953E-002   4.4505514523463473E-004  0.98237179156629484     
          31          12  0.97658885375793059        6.0684053098984433E-002   3.5295356675288706E-004  0.97847251783633116     
          32          12  0.97336049758221321        5.3390138334761056E-002   2.4274529194475946E-004  0.97482368869974401     
          33          12  0.97054266479628104        4.4855498625070468E-002   1.1583375356888096E-004  0.97157866041007124     
          34          12  0.96824713442785504        3.5222582926921674E-002   2.7477152321837318E-005  0.96888758090440530     
          35          12  0.96657001827473288        2.4680916870176237E-002   1.8168227079430754E-004  0.96688509187680494     
          36          12  0.96558424079727456        1.3470700877642005E-002   3.4615046145553712E-004  0.96567826198911921     
          37          12  0.96533425865300115        1.8615170435862666E-003   5.1574492581694692E-004  0.96533619126585712     
          38          12  0.96583219672035248        9.8501336115792235E-003   6.8682768115395983E-004  0.96588266838477399     
          39          12  0.96705726441694706        2.1367235138338103E-002   8.5395340699616850E-004  0.96729366824944507     
          40          12  0.96895702059628419        3.2397251196512947E-002   1.0132065317603198E-003  0.96949900269953548     
          41          12  0.97145181006346137        4.2678390269668090E-002   1.1593898588424341E-003  0.97238953534909578     
          42          12  0.97444048407045158        5.1981246308870431E-002   1.2892754476625816E-003  0.97582681311514463     
          43          12  0.97780808695502253        6.0129142757568574E-002   1.3990019873654344E-003  0.97965612636779931     
          44          12  0.98143349229632837        6.6993590360496957E-002   1.4868841189918263E-003  0.98371848197273426     
          45          12  0.98519723040078211        7.2504828371139807E-002   1.5511036421321938E-003  0.98786281377983287     
          46          12  0.98898790051592245        7.6640982106368341E-002   1.5917612732589195E-003  0.99195435439795909     
          47          12  0.99270733366114061        7.9429348218779228E-002   1.6091661182138324E-003  0.99588124848230131     
          48          12  0.99627385678248792        8.0932590732223905E-002   1.6046327160702182E-003  0.99955703028743503     
          49          12  0.99962401648227661        8.1244383876749329E-002   1.5803286560364222E-003   1.0029213935689738     
          50          12   1.0027121178389600        8.0476162489836689E-002   1.5380618877092040E-003   1.0059375575176390     
          51          12   1.0055096512945143        7.8752649335517566E-002   1.4807681986918767E-003   1.0085900214151620     
          52          12   1.0080026799656516        7.6200336050043560E-002   1.4107830012936324E-003   1.0108797576075763     
          53          12   1.0101896503522327        7.2945684564224039E-002   1.3308507259949763E-003   1.0128208004079322     
          54          12   1.0120786268987523        6.9106818863195030E-002   1.2434188973046479E-003   1.0144360233791032     
          55          12   1.0136847118503616        6.4793546152440262E-002   1.1507428237298577E-003   1.0157540169111838     
          56          12   1.0150278191221185        6.0102876910539893E-002   1.0545852462723940E-003   1.0168062458279696     
          57          12   1.0161304778504558        5.5119752322627794E-002   9.5641072071523021E-004   1.0176248079887646     
          58          12   1.0170163064102222        4.9915963548784130E-002   8.5718455012307295E-004   1.0182408878485716     
          59          12   1.0177086420489354        4.4551136875883843E-002   7.5795922333624533E-004   1.0186835909153569     
          60          12   1.0182296651445655        3.9073539405134181E-002   6.5895540540389624E-004   1.0189793063081727     
          61          12   1.0185997614664744        3.3521216429106611E-002   5.6108435338432581E-004   1.0191513434353590     
          62          12   1.0188383304111210        2.7923430156599083E-002   4.6439456614301645E-004   1.0192210148583791     
          12          13   1.0236393347948143        2.2661912472008577E-002   2.5147197059566468E-004   1.0238901861304321     
          13          13   1.0233322047908830        2.8417649389901215E-002   3.1455200631099411E-004   1.0237267521667985     
          14          13   1.0228624730723359        3.4166935389739757E-002   3.7773798177071866E-004   1.0234330271100129     
          15          13   1.0222038080764582        3.9885880121172140E-002   4.4150064728855506E-004   1.0229817709039954     
          16          13   1.0213270780940491        4.5545019660270129E-002   5.0523634934467564E-004   1.0223422149787962     
          17          13   1.0202006356707234        5.1104611444593488E-002   5.6858275006764795E-004   1.0214799761229756     
          18          13   1.0187906862455389        5.6515012155101234E-002   6.3030933301856966E-004   1.0203571954317776     
