 868
  0.3352145778E-01  0.2444017625E+00 -0.4986839350E-01  0.0000000000E+00       2     -43      44       0       0       0       0
  0.3352145815E-01  0.2488763120E+00 -0.1672301900E-01  0.0000000000E+00       2      -4     -44       0       0       0       0
  0.1332859500E-01 -0.2499111590E+00 -0.5000000002E-09  0.2200000000E+00       2      45      46       0       0       0       0
  0.3722831341E-01  0.2486140525E+00  0.1856248850E-01  0.2200000000E+00       2      47      48       0       0       0       0
  0.3722831461E-01  0.2431009965E+00  0.5527584000E-01  0.2200000000E+00       2     -47      49       0       0       0       0
  0.3741565526E-01  0.2321564895E+00  0.9084812350E-01  0.2200000000E+00       2     -49      50       0       0       0       0
  0.3764318520E-01  0.2159337730E+00  0.1245726830E+00  0.2200000000E+00       2     -50      51       0       0       0       0
  0.3764318576E-01  0.1947819150E+00  0.1555819825E+00  0.2200000000E+00       2     -51      52       0       0       0       0
  0.3799589108E-01  0.1690753100E+00  0.1831737365E+00  0.2200000000E+00       2     -52      53       0       0       0       0
  0.3799589151E-01  0.1393636760E+00  0.2066805360E+00  0.2200000000E+00       2     -53      54       0       0       0       0
  0.3813395653E-01  0.1063682020E+00  0.2254379205E+00  0.2200000000E+00       2     -54      55       0       0       0       0
  0.3811690802E-01  0.7085191450E-01  0.2389911745E+00  0.2200000000E+00       2     -55      56       0       0       0       0
  0.3811690746E-01  0.3369600800E-01  0.2469845225E+00  0.2200000000E+00       2     -56      57       0       0       0       0
  0.3806307727E-01 -0.4216332000E-02  0.2492388875E+00  0.2200000000E+00       2     -57      58       0       0       0       0
  0.3806307862E-01 -0.4200454450E-01  0.2457100295E+00  0.2200000000E+00       2     -58      59       0       0       0       0
  0.3799659127E-01 -0.7878832300E-01  0.2364983400E+00  0.2200000000E+00       2     -59      60       0       0       0       0
  0.3762425726E-01 -0.1135596455E+00  0.2219241105E+00  0.2200000000E+00       2     -60      61       0       0       0       0
  0.3762425731E-01 -0.1455778460E+00  0.2023689565E+00  0.2200000000E+00       2     -61      62       0       0       0       0
  0.3644057747E-01 -0.1739058720E+00  0.1786750365E+00  0.2200000000E+00       2     -62      63       0       0       0       0
  0.3644057652E-01 -0.1980332385E+00  0.1514954045E+00  0.2200000000E+00       2     -63      64       0       0       0       0
  0.3509724078E-01 -0.2176681345E+00  0.1217071455E+00  0.2200000000E+00       2     -64      65       0       0       0       0
  0.3460649502E-01 -0.2324946070E+00  0.9025993300E-01  0.2200000000E+00       2     -65      66       0       0       0       0
  0.3427119622E-01 -0.2427041610E+00  0.5745486450E-01  0.2200000000E+00       2     -66      67       0       0       0       0
  0.3427119562E-01 -0.2482813485E+00  0.2372221100E-01  0.2200000000E+00       2     -45     -67       0       0       0       0
  0.3715830156E-01 -0.2480370115E+00 -0.2514868100E-01  0.2200000000E+00       2     -46      68       0       0       0       0
  0.3715830161E-01 -0.2415696230E+00 -0.6163548000E-01  0.2200000000E+00       2     -68      69       0       0       0       0
  0.3711853542E-01 -0.2297746010E+00 -0.9674288850E-01  0.2200000000E+00       2     -69      70       0       0       0       0
  0.3665846066E-01 -0.2130518965E+00 -0.1295103425E+00  0.2200000000E+00       2     -70      71       0       0       0       0
  0.3665845850E-01 -0.1918219415E+00 -0.1592745495E+00  0.2200000000E+00       2     -71      72       0       0       0       0
  0.3514904163E-01 -0.1670649560E+00 -0.1851497685E+00  0.2200000000E+00       2     -72      73       0       0       0       0
  0.3514904075E-01 -0.1394467995E+00 -0.2067503965E+00  0.2200000000E+00       2     -73      74       0       0       0       0
  0.3339876255E-01 -0.1098848755E+00 -0.2239340190E+00  0.2200000000E+00       2     -74      75       0       0       0       0
  0.3272974181E-01 -0.7937885850E-01 -0.2364977545E+00  0.2200000000E+00       2     -75      76       0       0       0       0
  0.3226776622E-01 -0.4803253200E-01 -0.2448113025E+00  0.2200000000E+00       2     -76      77       0       0       0       0
  0.3226776604E-01 -0.1610025050E-01 -0.2489587915E+00  0.2200000000E+00       2     -77      78       0       0       0       0
  0.3739363349E-01  0.1864445650E-01 -0.2486017160E+00  0.2200000000E+00       2     -78      79       0       0       0       0
  0.3739363307E-01  0.5551624550E-01 -0.2430398640E+00  0.2200000000E+00       2     -79      80       0       0       0       0
  0.3727714125E-01  0.9109337300E-01 -0.2320659415E+00  0.2200000000E+00       2     -80      81       0       0       0       0
  0.3687457995E-01  0.1244205240E+00 -0.2160546220E+00  0.2200000000E+00       2     -81      82       0       0       0       0
  0.3687457958E-01  0.1548480050E+00 -0.1954025635E+00  0.2200000000E+00       2     -82      83       0       0       0       0
  0.3566297612E-01  0.1815239405E+00 -0.1709710415E+00  0.2200000000E+00       2     -83      84       0       0       0       0
  0.3566297526E-01  0.2040042000E+00 -0.1434026650E+00  0.2200000000E+00       2     -84      85       0       0       0       0
  0.3433121547E-01  0.2220723780E+00 -0.1135306165E+00  0.2200000000E+00       2     -85      86       0       0       0       0
  0.3385001728E-01  0.2354685040E+00 -0.8226863250E-01  0.2200000000E+00       2     -86      87       0       0       0       0
  0.3352145778E-01  0.2444017625E+00 -0.4986839350E-01  0.2200000000E+00       2     -87      88       0       0       0       0
  0.3352145815E-01  0.2488763120E+00 -0.1672301900E-01  0.2200000000E+00       2     -48     -88       0       0       0       0
  0.3820656352E-01  0.1172035095E+00 -0.1889748700E-01  0.1000000000E-01       1      89       0       0       0       0       0
  0.3836168592E-01  0.1057881525E+00 -0.5493031400E-01  0.1000000000E-01       2     -89      90       0       0       0       0
  0.3851680897E-01  0.8355486900E-01 -0.8568673300E-01  0.1000000000E-01       2     -90      91       0       0       0       0
  0.3867193069E-01  0.5267078800E-01 -0.1080048380E+00  0.1000000000E-01       2     -91      92       0       0       0       0
  0.3881042673E-01  0.1620655100E-01 -0.1195532975E+00  0.1000000000E-01       2     -92      93       0       0       0       0
  0.3896541641E-01 -0.2218490250E-01 -0.1190797200E+00  0.1000000000E-01       2     -93      94       0       0       0       0
  0.3900341939E-01 -0.5858875450E-01 -0.1065766475E+00  0.1000000000E-01       2     -94      95       0       0       0       0
  0.3915748224E-01 -0.8932326000E-01 -0.8324468450E-01  0.1000000000E-01       2     -95      96       0       0       0       0
  0.3894591935E-01 -0.1112549770E+00 -0.5152474000E-01  0.1000000000E-01       2     -96      97       0       0       0       0
  0.3909712306E-01 -0.1222166685E+00 -0.1457815500E-01  0.1000000000E-01       2     -97      98       0       0       0       0
  0.3857254632E-01 -0.1213004165E+00  0.2377324150E-01  0.1000000000E-01       2     -98      99       0       0       0       0
  0.3871857642E-01 -0.1087039470E+00  0.5981917200E-01  0.1000000000E-01       2     -99     100       0       0       0       0
  0.3803648302E-01 -0.8597890400E-01  0.9018597550E-01  0.1000000000E-01       2    -100     101       0       0       0       0
  0.3817634433E-01 -0.5536597750E-01  0.1121378450E+00  0.1000000000E-01       2    -101     102       0       0       0       0
  0.3761153437E-01 -0.1982313850E-01  0.1239937215E+00  0.1000000000E-01       2    -102     103       0       0       0       0
  0.3774628932E-01  0.1743125600E-01  0.1248068600E+00  0.1000000000E-01       2    -103     104       0       0       0       0
  0.3746380044E-01  0.5323988300E-01  0.1147472645E+00  0.1000000000E-01       2    -104     105       0       0       0       0
  0.3759559867E-01  0.8450414650E-01  0.9472734450E-01  0.1000000000E-01       2    -105     106       0       0       0       0
  0.3753703511E-01  0.1086701395E+00  0.6649439750E-01  0.1000000000E-01       2    -106     107       0       0       0       0
  0.3766750006E-01  0.1236567725E+00  0.3244601500E-01  0.1000000000E-01       2    -107     108       0       0       0       0
  0.3767166539E-01  0.1282135800E+00 -0.4542996000E-02  0.1000000000E-01       2    -108     109       0       0       0       0
  0.3780126177E-01  0.1219158560E+00 -0.4134417850E-01  0.1000000000E-01       2    -109     110       0       0       0       0
  0.3780408114E-01  0.1052918420E+00 -0.7484980550E-01  0.1000000000E-01       2    -110     111       0       0       0       0
  0.3793281369E-01  0.7970608050E-01 -0.1022236455E+00  0.1000000000E-01       2    -111     112       0       0       0       0
  0.3794710439E-01  0.4729607950E-01 -0.1211695700E+00  0.1000000000E-01       2    -112     113       0       0       0       0
  0.3807505834E-01  0.1075086950E-01 -0.1300680945E+00  0.1000000000E-01       2    -113     114       0       0       0       0
  0.3805708219E-01 -0.2687038800E-01 -0.1281737995E+00  0.1000000000E-01       2    -114     115       0       0       0       0
  0.3818405935E-01 -0.6244195250E-01 -0.1156122605E+00  0.1000000000E-01       2    -115     116       0       0       0       0
  0.3808346581E-01 -0.9299887600E-01 -0.9346352450E-01  0.1000000000E-01       2    -116     117       0       0       0       0
  0.3820893910E-01 -0.1160231015E+00 -0.6354223100E-01  0.1000000000E-01       2    -117     118       0       0       0       0
  0.3803036764E-01 -0.1296719110E+00 -0.2836609450E-01  0.1000000000E-01       2    -118     119       0       0       0       0
  0.3815385465E-01 -0.1328506590E+00  0.9206803500E-02  0.1000000000E-01       2    -119     120       0       0       0       0
  0.3790490353E-01 -0.1254155585E+00  0.4611411400E-01  0.1000000000E-01       2    -120     121       0       0       0       0
  0.3802599379E-01 -0.1079914690E+00  0.7942100450E-01  0.1000000000E-01       2    -121     122       0       0       0       0
  0.3777784147E-01 -0.8207061050E-01  0.1065614835E+00  0.1000000000E-01       2    -122     123       0       0       0       0
  0.3789659407E-01 -0.4970287650E-01  0.1254371910E+00  0.1000000000E-01       2    -123     124       0       0       0       0
  0.3780035771E-01 -0.1338243750E-01  0.1346989440E+00  0.1000000000E-01       2    -124     125       0       0       0       0
  0.3791777034E-01  0.2409752800E-01  0.1336271715E+00  0.1000000000E-01       2    -125     126       0       0       0       0
  0.3802983529E-01  0.5995891100E-01  0.1222959735E+00  0.1000000000E-01       2    -126     127       0       0       0       0
  0.3814721459E-01  0.9143991100E-01  0.1015126945E+00  0.1000000000E-01       2    -127     128       0       0       0       0
  0.3834675279E-01  0.1161178790E+00  0.7277594550E-01  0.1000000000E-01       2    -128     129       0       0       0       0
  0.3848257646E-01  0.1320379540E+00  0.3822325100E-01  0.1000000000E-01       2    -129     130       0       0       0       0
  0.3860057077E-01  0.1378798320E+00  0.5035545000E-03  0.1000000000E-01       2    -130     131       0       0       0       0
  0.3862275819E-01  0.1331440430E+00 -0.3744180000E-01  0.1000000000E-01       2    -131     132       0       0       0       0
  0.3874016900E-01  0.1181556015E+00 -0.7269781800E-01  0.1000000000E-01       2    -132     133       0       0       0       0
  0.3849056774E-01  0.9416110700E-01 -0.1024830815E+00  0.1000000000E-01       2    -133     134       0       0       0       0
  0.3860576560E-01  0.6300604200E-01 -0.1245610830E+00  0.1000000000E-01       2    -134     135       0       0       0       0
  0.3820496746E-01  0.2718074850E-01 -0.1373755175E+00  0.1000000000E-01       2    -135     136       0       0       0       0
  0.3831711123E-01 -0.1063496250E-01 -0.1400465460E+00  0.1000000000E-01       2    -136     137       0       0       0       0
  0.3805585078E-01 -0.4772527850E-01 -0.1325543265E+00  0.1000000000E-01       2    -137     138       0       0       0       0
  0.3807690029E-01 -0.8137922800E-01 -0.1155085390E+00  0.1000000000E-01       2    -138     139       0       0       0       0
  0.3818636186E-01 -0.1093615235E+00 -0.9011006600E-01  0.1000000000E-01       2    -139     140       0       0       0       0
  0.3812155233E-01 -0.1296553180E+00 -0.5820326900E-01  0.1000000000E-01       2    -140     141       0       0       0       0
  0.3823001620E-01 -0.1408088710E+00 -0.2204757300E-01  0.1000000000E-01       2    -141     142       0       0       0       0
  0.3809605203E-01 -0.1420726080E+00  0.1575778950E-01  0.1000000000E-01       2    -142     143       0       0       0       0
  0.3820314794E-01 -0.1333634230E+00  0.5255652150E-01  0.1000000000E-01       2    -143     144       0       0       0       0
  0.3796330749E-01 -0.1153915200E+00  0.8575689400E-01  0.1000000000E-01       2    -144     145       0       0       0       0
  0.3806847056E-01 -0.8942941350E-01  0.1130774620E+00  0.1000000000E-01       2    -145     146       0       0       0       0
  0.3780121579E-01 -0.5735716900E-01  0.1327244855E+00  0.1000000000E-01       2    -146     147       0       0       0       0
  0.3790433155E-01 -0.2137342650E-01  0.1433981620E+00  0.1000000000E-01       2    -147     148       0       0       0       0
  0.3763975648E-01  0.1606657600E-01  0.1445082735E+00  0.1000000000E-01       2    -148     149       0       0       0       0
  0.3774088475E-01  0.5246861650E-01  0.1360205370E+00  0.1000000000E-01       2    -149     150       0       0       0       0
  0.3747707282E-01  0.8546284250E-01  0.1186213540E+00  0.1000000000E-01       2    -150     151       0       0       0       0
  0.3757625745E-01  0.1129128990E+00  0.9348208950E-01  0.1000000000E-01       2    -151     152       0       0       0       0
  0.3740924102E-01  0.1331464185E+00  0.6227712150E-01  0.1000000000E-01       2    -152     153       0       0       0       0
  0.3739391929E-01  0.1448736090E+00  0.2707590650E-01  0.1000000000E-01       2    -153     154       0       0       0       0
  0.3749111615E-01  0.1474277000E+00 -0.9980962500E-02  0.1000000000E-01       2    -154     155       0       0       0       0
  0.3738050277E-01  0.1406737630E+00 -0.4650146950E-01  0.1000000000E-01       2    -155     156       0       0       0       0
  0.3747662676E-01  0.1250400510E+00 -0.8018437650E-01  0.1000000000E-01       2    -156     157       0       0       0       0
  0.3742982891E-01  0.1015283585E+00 -0.1089602835E+00  0.1000000000E-01       2    -157     158       0       0       0       0
  0.3742885174E-01  0.7164187200E-01 -0.1310063395E+00  0.1000000000E-01       2    -158     159       0       0       0       0
  0.3752375253E-01  0.3719048450E-01 -0.1450010395E+00  0.1000000000E-01       2    -159     160       0       0       0       0
  0.3740453613E-01  0.3648130000E-03 -0.1500849370E+00  0.1000000000E-01       2    -160     161       0       0       0       0
  0.3749836060E-01 -0.3656847950E-01 -0.1459504225E+00  0.1000000000E-01       2    -161     162       0       0       0       0
  0.3740838541E-01 -0.7136857300E-01 -0.1328981250E+00  0.1000000000E-01       2    -162     163       0       0       0       0
  0.3742166268E-01 -0.1018898710E+00 -0.1117514720E+00  0.1000000000E-01       2    -163     164       0       0       0       0
  0.3751417617E-01 -0.1263642025E+00 -0.8375711900E-01  0.1000000000E-01       2    -164     165       0       0       0       0
  0.3749998738E-01 -0.1433070000E+00 -0.5061243100E-01  0.1000000000E-01       2    -165     166       0       0       0       0
  0.3759197638E-01 -0.1516820050E+00 -0.1430232500E-01  0.1000000000E-01       2    -166     167       0       0       0       0
  0.3765753082E-01 -0.1509823755E+00  0.2303294600E-01  0.1000000000E-01       2    -167     168       0       0       0       0
  0.3774884085E-01 -0.1412121175E+00  0.5915480750E-01  0.1000000000E-01       2    -168     169       0       0       0       0
  0.3784069643E-01 -0.1229167190E+00  0.9190135450E-01  0.1000000000E-01       2    -169     170       0       0       0       0
  0.3792790423E-01 -0.9715515800E-01  0.1192888845E+00  0.1000000000E-01       2    -170     171       0       0       0       0
  0.3801973643E-01 -0.6543860600E-01  0.1396478380E+00  0.1000000000E-01       2    -171     172       0       0       0       0
  0.3810599001E-01 -0.2964378000E-01  0.1517238250E+00  0.1000000000E-01       2    -172     173       0       0       0       0
  0.3814916242E-01  0.8076040500E-02  0.1547572625E+00  0.1000000000E-01       2    -173     174       0       0       0       0
  0.3824073605E-01  0.4547086100E-01  0.1485357680E+00  0.1000000000E-01       2    -174     175       0       0       0       0
  0.3818459193E-01  0.8026491100E-01  0.1334403750E+00  0.1000000000E-01       2    -175     176       0       0       0       0
  0.3827545901E-01  0.1103850010E+00  0.1103607715E+00  0.1000000000E-01       2    -176     177       0       0       0       0
  0.3819656517E-01  0.1340576110E+00  0.8069526750E-01  0.1000000000E-01       2    -177     178       0       0       0       0
  0.3828663057E-01  0.1498835975E+00  0.4619180400E-01  0.1000000000E-01       2    -178     179       0       0       0       0
  0.3830131482E-01  0.1569641830E+00  0.8844674500E-02  0.1000000000E-01       2    -179     180       0       0       0       0
  0.3839102660E-01  0.1548596015E+00 -0.2916187300E-01  0.1000000000E-01       2    -180     181       0       0       0       0
  0.3838118346E-01  0.1436917850E+00 -0.6559375350E-01  0.1000000000E-01       2    -181     182       0       0       0       0
  0.3847043113E-01  0.1240938770E+00 -0.9831965850E-01  0.1000000000E-01       2    -182     183       0       0       0       0
  0.3836080722E-01  0.9725257600E-01 -0.1254111055E+00  0.1000000000E-01       2    -183     184       0       0       0       0
  0.3826150680E-01  0.6481506600E-01 -0.1452737160E+00  0.1000000000E-01       2    -184     185       0       0       0       0
  0.3834897206E-01  0.2859052850E-01 -0.1568561975E+00  0.1000000000E-01       2    -185     186       0       0       0       0
  0.3810276836E-01 -0.9268260000E-02 -0.1595536240E+00  0.1000000000E-01       2    -186     187       0       0       0       0
  0.3818872106E-01 -0.4661754500E-01 -0.1532496175E+00  0.1000000000E-01       2    -187     188       0       0       0       0
  0.3805783130E-01 -0.8142920700E-01 -0.1383740220E+00  0.1000000000E-01       2    -188     189       0       0       0       0
  0.3793311159E-01 -0.1116990300E+00 -0.1158461760E+00  0.1000000000E-01       2    -189     190       0       0       0       0
  0.3801715915E-01 -0.1358708200E+00 -0.8689663200E-01  0.1000000000E-01       2    -190     191       0       0       0       0
  0.3767340030E-01 -0.1526379590E+00 -0.5325552900E-01  0.1000000000E-01       2    -191     192       0       0       0       0
  0.3775556728E-01 -0.1611437300E+00 -0.1677293250E-01  0.1000000000E-01       2    -192     193       0       0       0       0
  0.3752028133E-01 -0.1610700710E+00  0.2061409600E-01  0.1000000000E-01       2    -193     194       0       0       0       0
  0.3753364248E-01 -0.1524700635E+00  0.5688799300E-01  0.1000000000E-01       2    -194     195       0       0       0       0
  0.3761414781E-01 -0.1358111610E+00  0.9029081250E-01  0.1000000000E-01       2    -195     196       0       0       0       0
  0.3762482586E-01 -0.1119632845E+00  0.1190651715E+00  0.1000000000E-01       2    -196     197       0       0       0       0
  0.3769153515E-01 -0.8216645000E-01  0.1416870465E+00  0.1000000000E-01       2    -197     198       0       0       0       0
  0.3777168387E-01 -0.4794301100E-01  0.1569784455E+00  0.1000000000E-01       2    -198     199       0       0       0       0
  0.3781591571E-01 -0.1108080050E-01  0.1641129660E+00  0.1000000000E-01       2    -199     200       0       0       0       0
  0.3785982331E-01  0.2648299750E-01  0.1626951910E+00  0.1000000000E-01       2    -200     201       0       0       0       0
  0.3793966614E-01  0.6280584050E-01  0.1527783800E+00  0.1000000000E-01       2    -201     202       0       0       0       0
  0.3796220153E-01  0.9598303250E-01  0.1348667520E+00  0.1000000000E-01       2    -202     203       0       0       0       0
  0.3804180512E-01  0.1242784960E+00  0.1098712330E+00  0.1000000000E-01       2    -203     204       0       0       0       0
  0.3808549818E-01  0.1462204120E+00  0.7907175750E-01  0.1000000000E-01       2    -204     205       0       0       0       0
  0.3800065844E-01  0.1606346250E+00  0.4413125650E-01  0.1000000000E-01       2    -205     206       0       0       0       0
  0.3807942731E-01  0.1667915575E+00  0.6841141500E-02  0.1000000000E-01       2    -206     207       0       0       0       0
  0.3786942334E-01  0.1644293915E+00 -0.3081648500E-01  0.1000000000E-01       2    -207     208       0       0       0       0
  0.3775155273E-01  0.1537454255E+00 -0.6683724000E-01  0.1000000000E-01       2    -208     209       0       0       0       0
  0.3782833678E-01  0.1353091700E+00 -0.9955276200E-01  0.1000000000E-01       2    -209     210       0       0       0       0
  0.3762997127E-01  0.1101215235E+00 -0.1273264750E+00  0.1000000000E-01       2    -210     211       0       0       0       0
  0.3765466880E-01  0.7947816450E-01 -0.1487850180E+00  0.1000000000E-01       2    -211     212       0       0       0       0
  0.3773013288E-01  0.4480907000E-01 -0.1629726345E+00  0.1000000000E-01       2    -212     213       0       0       0       0
  0.3774911339E-01  0.7819387000E-02 -0.1691808855E+00  0.1000000000E-01       2    -213     214       0       0       0       0
  0.3780507075E-01 -0.2966692500E-01 -0.1670867740E+00  0.1000000000E-01       2    -214     215       0       0       0       0
  0.3788023586E-01 -0.6583573250E-01 -0.1567750300E+00  0.1000000000E-01       2    -215     216       0       0       0       0
  0.3792244617E-01 -0.9890193250E-01 -0.1387321050E+00  0.1000000000E-01       2    -216     217       0       0       0       0
  0.3796106410E-01 -0.1272227295E+00 -0.1138340525E+00  0.1000000000E-01       2    -217     218       0       0       0       0
  0.3803595256E-01 -0.1494128365E+00 -0.8327503050E-01  0.1000000000E-01       2    -218     219       0       0       0       0
  0.3805417597E-01 -0.1643726625E+00 -0.4854778550E-01  0.1000000000E-01       2    -219     220       0       0       0       0
  0.3806076306E-01 -0.1713549510E+00 -0.1137231300E-01  0.1000000000E-01       2    -220     221       0       0       0       0
  0.3813516147E-01 -0.1700193820E+00  0.2647028450E-01  0.1000000000E-01       2    -221     222       0       0       0       0
  0.3808658794E-01 -0.1604402745E+00  0.6311882400E-01  0.1000000000E-01       2    -222     223       0       0       0       0
  0.3798831572E-01 -0.1431308480E+00  0.9673236200E-01  0.1000000000E-01       2    -223     224       0       0       0       0
  0.3806157218E-01 -0.1189242235E+00  0.1257610320E+00  0.1000000000E-01       2    -224     225       0       0       0       0
  0.3785742735E-01 -0.8905717750E-01  0.1488217280E+00  0.1000000000E-01       2    -225     226       0       0       0       0
  0.3777753095E-01 -0.5503833950E-01  0.1648252070E+00  0.1000000000E-01       2    -226     227       0       0       0       0
  0.3784914715E-01 -0.1837496550E-01  0.1731286620E+00  0.1000000000E-01       2    -227     228       0       0       0       0
  0.3770532229E-01  0.1918142750E-01  0.1733834070E+00  0.1000000000E-01       2    -228     229       0       0       0       0
  0.3771834209E-01  0.5585942350E-01  0.1656045040E+00  0.1000000000E-01       2    -229     230       0       0       0       0
  0.3778892841E-01  0.9006913200E-01  0.1501569795E+00  0.1000000000E-01       2    -230     231       0       0       0       0
  0.3779121420E-01  0.1202294695E+00  0.1277508530E+00  0.1000000000E-01       2    -231     232       0       0       0       0
  0.3787724167E-01  0.1449486640E+00  0.9939656200E-01  0.1000000000E-01       2    -232     233       0       0       0       0
  0.3794763076E-01  0.1630984765E+00  0.6635964350E-01  0.1000000000E-01       2    -233     234       0       0       0       0
  0.3804389894E-01  0.1738140420E+00  0.3013435350E-01  0.1000000000E-01       2    -234     235       0       0       0       0
  0.3808731915E-01  0.1765711285E+00 -0.7611446500E-02  0.1000000000E-01       2    -235     236       0       0       0       0
  0.3815770310E-01  0.1712127065E+00 -0.4513386250E-01  0.1000000000E-01       2    -236     237       0       0       0       0
  0.3817889208E-01  0.1579724990E+00 -0.8069810950E-01  0.1000000000E-01       2    -237     238       0       0       0       0
  0.3818323386E-01  0.1374627820E+00 -0.1126431230E+00  0.1000000000E-01       2    -238     239       0       0       0       0
  0.3825319444E-01  0.1106043945E+00 -0.1395242350E+00  0.1000000000E-01       2    -239     240       0       0       0       0
  0.3820278406E-01  0.7864735300E-01 -0.1601034875E+00  0.1000000000E-01       2    -240     241       0       0       0       0
  0.3815074393E-01  0.4310379550E-01 -0.1734319785E+00  0.1000000000E-01       2    -241     242       0       0       0       0
  0.3821982272E-01  0.5536742000E-02 -0.1789460845E+00  0.1000000000E-01       2    -242     243       0       0       0       0
  0.3812105599E-01 -0.3233519100E-01 -0.1764248350E+00  0.1000000000E-01       2    -243     244       0       0       0       0
  0.3821048750E-01 -0.6882221350E-01 -0.1659822560E+00  0.1000000000E-01       2    -244     245       0       0       0       0
