 870
  0.5257953200E-01  0.2444082500E+00  0.2200000000E+00
 -0.1608491060E+00  0.1913832930E+00  0.2200000000E+00
 -0.6076394100E-01  0.2425030790E+00  0.2200000000E+00
 -0.2324514800E-01  0.2489169800E+00  0.2200000000E+00
 -0.9681270500E-01  0.2304936010E+00  0.2200000000E+00
 -0.1303065860E+00  0.2133546200E+00  0.2200000000E+00
 -0.2091038390E+00  0.1370240290E+00  0.2200000000E+00
 -0.1869626380E+00  0.1659667800E+00  0.2200000000E+00
 -0.2262324300E+00  0.1063902620E+00  0.2200000000E+00
 -0.2387567840E+00  0.7412960400E-01  0.2200000000E+00
 -0.2466515380E+00  0.4078012500E-01  0.2200000000E+00
 -0.1801129100E+00 -0.1733762950E+00  0.2200000000E+00
 -0.2369763820E+00 -0.7963789600E-01  0.2200000000E+00
 -0.2461628640E+00 -0.4363306400E-01  0.2200000000E+00
 -0.2225728200E+00 -0.1138478810E+00  0.2200000000E+00
 -0.2035309730E+00 -0.1451728040E+00  0.2200000000E+00
 -0.1248765970E+00 -0.2165775510E+00  0.2200000000E+00
 -0.1540170020E+00 -0.1969232420E+00  0.2200000000E+00
 -0.9489315400E-01 -0.2312904870E+00  0.2200000000E+00
 -0.6386456300E-01 -0.2417050220E+00  0.2200000000E+00
 -0.3220050100E-01 -0.2479175830E+00  0.2200000000E+00
  0.1692981300E+00 -0.1839514700E+00  0.2200000000E+00
  0.7374357800E-01 -0.2388762960E+00  0.2200000000E+00
  0.3728891300E-01 -0.2472034320E+00  0.2200000000E+00
  0.1084431680E+00 -0.2252555870E+00  0.2200000000E+00
  0.1403978800E+00 -0.2068536570E+00  0.2200000000E+00
  0.2142586490E+00 -0.1288147170E+00  0.2200000000E+00
  0.1937497510E+00 -0.1579906130E+00  0.2200000000E+00
  0.2298861070E+00 -0.9824651600E-01  0.2200000000E+00
  0.2410509010E+00 -0.6629074900E-01  0.2200000000E+00
  0.2477526240E+00 -0.3344603800E-01  0.2200000000E+00
  0.2450000000E+00  0.0000000000E+00  0.1000000000E-01
  0.1200000000E+00  0.0000000000E+00  0.1000000000E-01
 -0.1824558830E+00 -0.2763749000E-02  0.1000000000E-01
  0.1906558400E-01 -0.1498483050E+00  0.1000000000E-01
 -0.9690309100E-01  0.9486580700E-01  0.1000000000E-01
  0.3615340400E-01  0.1224242640E+00  0.1000000000E-01
 -0.1028507940E+00 -0.6909078300E-01  0.1000000000E-01
  0.3540112400E-01 -0.1167018640E+00  0.1000000000E-01
  0.9716928600E-01 -0.7206565400E-01  0.1000000000E-01
  0.1144070190E+00 -0.3779497400E-01  0.1000000000E-01
  0.6994045200E-01 -0.9930781200E-01  0.1000000000E-01
 -0.4138178300E-01 -0.1157547090E+00  0.1000000000E-01
 -0.2988022000E-02 -0.1224047310E+00  0.1000000000E-01
 -0.7579572600E-01 -0.9739858600E-01  0.1000000000E-01
 -0.9958123800E-01  0.7689424800E-01  0.1000000000E-01
 -0.1247741770E+00  0.4802387000E-02  0.1000000000E-01
 -0.1196591600E+00 -0.3395869700E-01  0.1000000000E-01
 -0.1178266560E+00  0.4274409600E-01  0.1000000000E-01
 -0.3835538500E-01  0.1207979870E+00  0.1000000000E-01
 -0.7237657000E-01  0.1034777030E+00  0.1000000000E-01
 -0.1290892000E-02  0.1271894560E+00  0.1000000000E-01
  0.6488822600E-01 -0.1140623860E+00  0.1000000000E-01
  0.1286551970E+00  0.1428765900E-01  0.1000000000E-01
  0.9868193100E-01  0.8238442400E-01  0.1000000000E-01
  0.7032636200E-01  0.1070702650E+00  0.1000000000E-01
  0.1186583480E+00  0.5060437100E-01  0.1000000000E-01
  0.1160597490E+00 -0.5931470600E-01  0.1000000000E-01
  0.1277719630E+00 -0.2337365100E-01  0.1000000000E-01
  0.9452393500E-01 -0.9038490500E-01  0.1000000000E-01
 -0.7934532300E-01 -0.1067363570E+00  0.1000000000E-01
 -0.8202194000E-02 -0.1318594350E+00  0.1000000000E-01
  0.2970393300E-01 -0.1282767540E+00  0.1000000000E-01
 -0.4553858200E-01 -0.1244881640E+00  0.1000000000E-01
 -0.1253937740E+00 -0.4689377000E-01  0.1000000000E-01
 -0.1066524290E+00 -0.8019069200E-01  0.1000000000E-01
 -0.1317512700E+00  0.2825202600E-01  0.1000000000E-01
 -0.1339500480E+00 -0.9838419000E-02  0.1000000000E-01
 -0.1190798470E+00  0.6397620200E-01  0.1000000000E-01
 -0.1216619190E+00 -0.7550699000E-01  0.1000000000E-01
  0.1381652060E+00 -0.1879462100E-01  0.1000000000E-01
  0.4279230800E-01  0.1304736770E+00  0.1000000000E-01
 -0.3216762300E-01  0.1326172220E+00  0.1000000000E-01
 -0.6723813000E-01  0.1182571600E+00  0.1000000000E-01
  0.5402748000E-02  0.1367806660E+00  0.1000000000E-01
  0.1057543080E+00  0.8890711900E-01  0.1000000000E-01
  0.7712551400E-01  0.1141182700E+00  0.1000000000E-01
  0.1264814500E+00  0.5664477200E-01  0.1000000000E-01
  0.1375944580E+00  0.1980173000E-01  0.1000000000E-01
  0.4587819300E-01 -0.1334626600E+00  0.1000000000E-01
  0.1081883230E+00 -0.8930665700E-01  0.1000000000E-01
  0.1281228800E+00 -0.5608897900E-01  0.1000000000E-01
  0.8013389100E-01 -0.1156595060E+00  0.1000000000E-01
 -0.2975322900E-01 -0.1388047170E+00  0.1000000000E-01
  0.8483304000E-02 -0.1412883750E+00  0.1000000000E-01
 -0.6569732800E-01 -0.1263039360E+00  0.1000000000E-01
 -0.9706112800E-01 -0.1047131420E+00  0.1000000000E-01
  0.7014512400E-01  0.1294148820E+00  0.1000000000E-01
 -0.1265506550E+00  0.7040186600E-01  0.1000000000E-01
 -0.1439690250E+00 -0.3195598000E-02  0.1000000000E-01
 -0.1376487170E+00 -0.4089954800E-01  0.1000000000E-01
 -0.1401761910E+00  0.3471117700E-01  0.1000000000E-01
 -0.7462644200E-01  0.1250430020E+00  0.1000000000E-01
 -0.1042323850E+00  0.1011119220E+00  0.1000000000E-01
 -0.2658957000E-02  0.1463903550E+00  0.1000000000E-01
 -0.4008789600E-01  0.1404059690E+00  0.1000000000E-01
  0.3479210900E-01  0.1426261920E+00  0.1000000000E-01
  0.1463557820E+00 -0.2869584800E-01  0.1000000000E-01
  0.1250452370E+00  0.7913635300E-01  0.1000000000E-01
  0.1007805610E+00  0.1078278260E+00  0.1000000000E-01
  0.1412476000E+00  0.4541789000E-01  0.1000000000E-01
  0.1484996180E+00  0.8733923000E-02  0.1000000000E-01
  0.1150883580E+00 -0.9606166200E-01  0.1000000000E-01
  0.1349917440E+00 -0.6430709100E-01  0.1000000000E-01
  0.8796835900E-01 -0.1218589050E+00  0.1000000000E-01
  0.5531538500E-01 -0.1401537740E+00  0.1000000000E-01
  0.8041719500E-01  0.1457289290E+00  0.1000000000E-01
  0.1514911030E+00 -0.4805951700E-01  0.1000000000E-01
 -0.1117391360E+00  0.1071670420E+00  0.1000000000E-01
 -0.1368848080E+00 -0.6822826800E-01  0.1000000000E-01
 -0.5480100100E-01 -0.1415792760E+00  0.1000000000E-01
 -0.1833595800E-01 -0.1503215690E+00  0.1000000000E-01
 -0.8793614500E-01 -0.1242169740E+00  0.1000000000E-01
 -0.1158435970E+00 -0.9928597000E-01  0.1000000000E-01
 -0.1536348180E+00  0.4391944000E-02  0.1000000000E-01
 -0.1497291920E+00 -0.3299659400E-01  0.1000000000E-01
 -0.1483299330E+00  0.4167394800E-01  0.1000000000E-01
 -0.1340943020E+00  0.7663566700E-01  0.1000000000E-01
  0.6380811300E-01  0.1431197120E+00  0.1000000000E-01
 -0.4830603200E-01  0.1478849490E+00  0.1000000000E-01
 -0.8257118000E-01  0.1314107270E+00  0.1000000000E-01
 -0.1098152800E-01  0.1555627010E+00  0.1000000000E-01
  0.2713360900E-01  0.1539518240E+00  0.1000000000E-01
  0.1240482930E+00  0.9696050500E-01  0.1000000000E-01
  0.9672170900E-01  0.1237610380E+00  0.1000000000E-01
  0.1557002660E+00  0.2795357800E-01  0.1000000000E-01
  0.1440669290E+00  0.6443003000E-01  0.1000000000E-01
  0.1582281000E+00 -0.1026422900E-01  0.1000000000E-01
 -0.1462642140E+00 -0.7098112200E-01  0.1000000000E-01
  0.9760790000E-02 -0.1604758470E+00  0.1000000000E-01
  0.1122952870E+00 -0.1135113270E+00  0.1000000000E-01
  0.1358924670E+00 -0.8312799000E-01  0.1000000000E-01
  0.8220986500E-01 -0.1373108840E+00  0.1000000000E-01
  0.4742026700E-01 -0.1532365480E+00  0.1000000000E-01
 -0.6493778000E-01 -0.1478678340E+00  0.1000000000E-01
 -0.2829731000E-01 -0.1586314010E+00  0.1000000000E-01
 -0.9792063400E-01 -0.1288802100E+00  0.1000000000E-01
 -0.1254774260E+00 -0.1028121420E+00  0.1000000000E-01
 -0.1255465810E+00  0.1060497600E+00  0.1000000000E-01
 -0.1632757560E+00  0.1984071000E-02  0.1000000000E-01
 -0.1590117040E+00 -0.3552993600E-01  0.1000000000E-01
 -0.1588643860E+00  0.3924412100E-01  0.1000000000E-01
 -0.1460757410E+00  0.7453186500E-01  0.1000000000E-01
 -0.2993311000E-01  0.1626633810E+00  0.1000000000E-01
 -0.9837998800E-01  0.1320805830E+00  0.1000000000E-01
 -0.6595291200E-01  0.1512935100E+00  0.1000000000E-01
  0.7771509000E-02  0.1655625510E+00  0.1000000000E-01
  0.4519448600E-01  0.1598278310E+00  0.1000000000E-01
 -0.1052131980E+00  0.1389587060E+00  0.1000000000E-01
  0.2666515300E-01 -0.1681387750E+00  0.1000000000E-01
  0.1677465670E+00 -0.1217460600E-01  0.1000000000E-01
  0.1370081220E+00  0.9573789100E-01  0.1000000000E-01
  0.1115488700E+00  0.1240045750E+00  0.1000000000E-01
  0.1554327020E+00  0.6240562400E-01  0.1000000000E-01
  0.1658365480E+00  0.2585688900E-01  0.1000000000E-01
  0.1242397050E+00 -0.1148894080E+00  0.1000000000E-01
  0.1611122160E+00 -0.4945836400E-01  0.1000000000E-01
  0.1463786350E+00 -0.8421611600E-01  0.1000000000E-01
  0.9600334200E-01 -0.1397635420E+00  0.1000000000E-01
  0.6295298700E-01 -0.1578064940E+00  0.1000000000E-01
 -0.1588200850E+00 -0.6674665800E-01  0.1000000000E-01
 -0.8336399400E-01 -0.1495995080E+00  0.1000000000E-01
 -0.1102637900E-01 -0.1702229960E+00  0.1000000000E-01
 -0.4830747100E-01 -0.1639505520E+00  0.1000000000E-01
 -0.1144398710E+00 -0.1278647020E+00  0.1000000000E-01
 -0.1400055880E+00 -0.9980340300E-01  0.1000000000E-01
 -0.1672541020E+00  0.4533628200E-01  0.1000000000E-01
 -0.1699252400E+00 -0.3034891300E-01  0.1000000000E-01
 -0.1727846620E+00  0.7604287000E-02  0.1000000000E-01
 -0.1536264470E+00  0.8090136600E-01  0.1000000000E-01
 -0.1326352490E+00  0.1125633580E+00  0.1000000000E-01
  0.1665093570E+00 -0.6362388900E-01  0.1000000000E-01
  0.1063566810E+00  0.1405801050E+00  0.1000000000E-01
  0.4255910000E-03  0.1752916600E+00  0.1000000000E-01
 -0.7290115700E-01  0.1586847500E+00  0.1000000000E-01
 -0.3717552200E-01  0.1709656640E+00  0.1000000000E-01
  0.3793726400E-01  0.1714751540E+00  0.1000000000E-01
  0.7378158300E-01  0.1597338540E+00  0.1000000000E-01
  0.1704018830E+00  0.4884776400E-01  0.1000000000E-01
  0.1341022580E+00  0.1149216010E+00  0.1000000000E-01
  0.1557950700E+00  0.8387152300E-01  0.1000000000E-01
  0.1772262010E+00  0.1142094300E-01  0.1000000000E-01
  0.1759160560E+00 -0.2664383600E-01  0.1000000000E-01
 -0.1355826700E-01 -0.1797006330E+00  0.1000000000E-01
  0.9571886600E-01 -0.1515345540E+00  0.1000000000E-01
  0.1494356410E+00 -0.9777233000E-01  0.1000000000E-01
  0.1254899230E+00 -0.1275139160E+00  0.1000000000E-01
  0.6157584000E-01 -0.1686724210E+00  0.1000000000E-01
  0.2463175100E-01 -0.1781915360E+00  0.1000000000E-01
 -0.1182031560E+00 -0.1373156510E+00  0.1000000000E-01
 -0.5111211500E-01 -0.1731490370E+00  0.1000000000E-01
 -0.8653231200E-01 -0.1588154750E+00  0.1000000000E-01
 -0.1647925170E+00 -0.7685289500E-01  0.1000000000E-01
 -0.1446911810E+00 -0.1095884040E+00  0.1000000000E-01
 -0.1775321390E+00 -0.4077502500E-01  0.1000000000E-01
 -0.3678421600E-01  0.2102920860E+00  0.1000000000E-01
  0.1401783560E+00 -0.1400113670E+00  0.1000000000E-01
 -0.7186709000E-01 -0.1762123560E+00  0.1000000000E-01
  0.1440104350E+00  0.1181204800E+00  0.1000000000E-01
 -0.6249026100E-01  0.1734617710E+00  0.1000000000E-01
 -0.1505073700E+00  0.1048548000E+00  0.1000000000E-01
 -0.1793834620E+00  0.3515689800E-01  0.1000000000E-01
 -0.1685865650E+00  0.7147860900E-01  0.1000000000E-01
 -0.1261214200E+00  0.1336264340E+00  0.1000000000E-01
 -0.9638585900E-01  0.1568056000E+00  0.1000000000E-01
  0.4924251700E-01  0.1786532530E+00  0.1000000000E-01
 -0.2593973500E-01  0.1828574830E+00  0.1000000000E-01
  0.1183536300E-01  0.1846228280E+00  0.1000000000E-01
  0.8473280300E-01  0.1651622350E+00  0.1000000000E-01
  0.1167648920E+00  0.1447090050E+00  0.1000000000E-01
  0.1612696220E+00 -0.9688708300E-01  0.1000000000E-01
  0.1866971690E+00  0.1365596300E-01  0.1000000000E-01
  0.1652877150E+00  0.8653430200E-01  0.1000000000E-01
  0.1797252080E+00  0.5122522100E-01  0.1000000000E-01
  0.1858860100E+00 -0.2461891400E-01  0.1000000000E-01
  0.1772989410E+00 -0.6198653500E-01  0.1000000000E-01
  0.7665100400E-01 -0.1728384320E+00  0.1000000000E-01
  0.1384595830E+00 -0.1278350920E+00  0.1000000000E-01
  0.1098835810E+00 -0.1534802370E+00  0.1000000000E-01
  0.2438963000E-02 -0.1896761800E+00  0.1000000000E-01
  0.4043008100E-01 -0.1850163730E+00  0.1000000000E-01
 -0.3535949900E-01 -0.1866787160E+00  0.1000000000E-01
 -0.7290696100E-01  0.1797030480E+00  0.1000000000E-01
 -0.1921191210E+00  0.5798360000E-03  0.1000000000E-01
 -0.1589468710E+00 -0.1062940740E+00  0.1000000000E-01
 -0.1053405660E+00 -0.1588540980E+00  0.1000000000E-01
 -0.1347314300E+00 -0.1352562560E+00  0.1000000000E-01
 -0.1769916880E+00 -0.7315839200E-01  0.1000000000E-01
 -0.1882020770E+00 -0.3706795700E-01  0.1000000000E-01
 -0.1598494760E+00  0.1081997150E+00  0.1000000000E-01
 -0.1885672090E+00  0.3832382900E-01  0.1000000000E-01
 -0.1776772150E+00  0.7465512000E-01  0.1000000000E-01
 -0.1358092940E+00  0.1375909420E+00  0.1000000000E-01
 -0.1064608580E+00  0.1617344120E+00  0.1000000000E-01
  0.1394986140E+00  0.1373013280E+00  0.1000000000E-01
  0.3955353000E-01  0.1907748910E+00  0.1000000000E-01
 -0.3645396400E-01  0.1907787090E+00  0.1000000000E-01
  0.1520296000E-02  0.1945252300E+00  0.1000000000E-01
  0.7616462800E-01  0.1796546050E+00  0.1000000000E-01
  0.1098910790E+00  0.1616107700E+00  0.1000000000E-01
  0.1969278350E+00 -0.8488340000E-03  0.1000000000E-01
  0.1818610740E+00  0.7397795600E-01  0.1000000000E-01
  0.1637695050E+00  0.1077419020E+00  0.1000000000E-01
  0.1930544450E+00  0.3733139200E-01  0.1000000000E-01
  0.1823178260E+00 -0.7600882500E-01  0.1000000000E-01
  0.1933108020E+00 -0.3911588000E-01  0.1000000000E-01
  0.1643928080E+00 -0.1100456760E+00  0.1000000000E-01
  0.1728076760E+00  0.1115085540E+00  0.1000000000E-01
 -0.2000942700E+00  0.2722344000E-01  0.1000000000E-01
 -0.7274631100E-01 -0.1861900870E+00  0.1000000000E-01
  0.4051139900E-01 -0.1948462990E+00  0.1000000000E-01
  0.1107089650E+00 -0.1646646560E+00  0.1000000000E-01
  0.7710096500E-01 -0.1831500670E+00  0.1000000000E-01
  0.2468826000E-02 -0.1992926600E+00  0.1000000000E-01
 -0.3574306700E-01 -0.1963760920E+00  0.1000000000E-01
 -0.1630793500E+00 -0.1171186800E+00  0.1000000000E-01
 -0.1071280880E+00 -0.1691154230E+00  0.1000000000E-01
 -0.1375822770E+00 -0.1458255250E+00  0.1000000000E-01
 -0.1954792890E+00 -0.4830830500E-01  0.1000000000E-01
 -0.1825507630E+00 -0.8428459000E-01  0.1000000000E-01
 -0.2013600650E+00 -0.1078815200E-01  0.1000000000E-01
 -0.6194275100E-01  0.1940133180E+00  0.1000000000E-01
 -0.1552717780E+00  0.1304551770E+00  0.1000000000E-01
 -0.1917601880E+00  0.6421115400E-01  0.1000000000E-01
 -0.1766489440E+00  0.9902794900E-01  0.1000000000E-01
 -0.1283766450E+00  0.1573655900E+00  0.1000000000E-01
 -0.9690753400E-01  0.1788019480E+00  0.1000000000E-01
  0.5116328900E-01  0.1980186260E+00  0.1000000000E-01
 -0.2474105900E-01  0.2024422620E+00  0.1000000000E-01
  0.1339193700E-01  0.2037954970E+00  0.1000000000E-01
  0.1201647070E+00  0.1662029390E+00  0.1000000000E-01
  0.8712814200E-01  0.1853499950E+00  0.1000000000E-01
  0.1490168860E+00  0.1413283190E+00  0.1000000000E-01
 -0.9064845800E-01 -0.1890137160E+00  0.1000000000E-01
  0.1542764850E+00 -0.1390027160E+00  0.1000000000E-01
  0.2064942600E+00  0.3007547000E-02  0.1000000000E-01
  0.1906879500E+00  0.7779287600E-01  0.1000000000E-01
  0.2020807510E+00  0.4116501600E-01  0.1000000000E-01
  0.1938116010E+00 -0.7295951300E-01  0.1000000000E-01
  0.2037251770E+00 -0.3554507400E-01  0.1000000000E-01
  0.1771489020E+00 -0.1078085970E+00  0.1000000000E-01
  0.5834761400E-01 -0.2001780590E+00  0.1000000000E-01
  0.1262235300E+00 -0.1652523970E+00  0.1000000000E-01
  0.9392291400E-01 -0.1858403160E+00  0.1000000000E-01
 -0.1724420500E-01 -0.2083562830E+00  0.1000000000E-01
  0.2095270000E-01 -0.2077344540E+00  0.1000000000E-01
 -0.5480573200E-01 -0.2020464670E+00  0.1000000000E-01
 -0.2094530870E+00  0.2980045500E-01  0.1000000000E-01
 -0.1761086940E+00 -0.1152341460E+00  0.1000000000E-01
 -0.1234791570E+00 -0.1697436080E+00  0.1000000000E-01
 -0.1522530920E+00 -0.1448982640E+00  0.1000000000E-01
 -0.2059879930E+00 -0.4576915800E-01  0.1000000000E-01
 -0.1941798200E+00 -0.8187578500E-01  0.1000000000E-01
 -0.2111291450E+00 -0.8165527000E-02  0.1000000000E-01
 -0.1649772930E+00  0.1337589780E+00  0.1000000000E-01
 -0.2009951510E+00  0.6690468400E-01  0.1000000000E-01
 -0.1860142770E+00  0.1019349730E+00  0.1000000000E-01
 -0.1077082490E+00  0.1836891230E+00  0.1000000000E-01
 -0.1386093950E+00  0.1612861750E+00  0.1000000000E-01
 -0.7346006500E-01  0.2001570410E+00  0.1000000000E-01
 -0.1457745790E+00 -0.1769043820E+00  0.1000000000E-01
 -0.2186122110E+00  0.3370786600E-01  0.1000000000E-01
  0.1646321780E+00 -0.1417397760E+00  0.1000000000E-01
  0.1875402300E+00  0.1058854150E+00  0.1000000000E-01
  0.7508247100E-01  0.2007141250E+00  0.1000000000E-01
  0.9307560000E-03  0.2137546360E+00  0.1000000000E-01
  0.3856093300E-01  0.2105248310E+00  0.1000000000E-01
  0.1397984350E+00  0.1631262550E+00  0.1000000000E-01
  0.1090715780E+00  0.1847754710E+00  0.1000000000E-01
  0.1661527970E+00  0.1366074610E+00  0.1000000000E-01
  0.2161590020E+00 -0.1860064000E-02  0.1000000000E-01
  0.2032785620E+00  0.7194121500E-01  0.1000000000E-01
  0.2129404160E+00  0.3562652100E-01  0.1000000000E-01
  0.2028704220E+00 -0.7618423700E-01  0.1000000000E-01
  0.2127849540E+00 -0.3958289200E-01  0.1000000000E-01
  0.1866518190E+00 -0.1106264230E+00  0.1000000000E-01
 -0.7769887800E-01 -0.2048734750E+00  0.1000000000E-01
  0.7124613700E-01 -0.2060801990E+00  0.1000000000E-01
  0.1374649020E+00 -0.1685654980E+00  0.1000000000E-01
  0.1060276310E+00 -0.1902263570E+00  0.1000000000E-01
 -0.3611373000E-02 -0.2185531210E+00  0.1000000000E-01
  0.3438661100E-01 -0.2155905190E+00  0.1000000000E-01
 -0.4122565700E-01 -0.2149296570E+00  0.1000000000E-01
 -0.1904159120E+00 -0.1105025290E+00  0.1000000000E-01
 -0.1423191110E+00 -0.1672884980E+00  0.1000000000E-01
 -0.1116023570E+00 -0.1888651920E+00  0.1000000000E-01
 -0.1687728710E+00 -0.1409618710E+00  0.1000000000E-01
 -0.2168394130E+00 -0.4096899100E-01  0.1000000000E-01
 -0.2065743060E+00 -0.7687910200E-01  0.1000000000E-01
 -0.2209042510E+00 -0.3728154000E-02  0.1000000000E-01
  0.2018350850E+00  0.9958962100E-01  0.1000000000E-01
 -0.4999897500E-01  0.2173424370E+00  0.1000000000E-01
 -0.1746561710E+00  0.1370040060E+00  0.1000000000E-01
 -0.2099653170E+00  0.7041043600E-01  0.1000000000E-01
 -0.1951719300E+00  0.1051989470E+00  0.1000000000E-01
 -0.1190355930E+00  0.1879825700E+00  0.1000000000E-01
 -0.1490415330E+00  0.1648558440E+00  0.1000000000E-01
 -0.8578236800E-01  0.2055811130E+00  0.1000000000E-01
  0.9590639900E-01  0.2024769770E+00  0.1000000000E-01
  0.2432230300E-01  0.2222050420E+00  0.1000000000E-01
 -0.1306401800E-01  0.2228932720E+00  0.1000000000E-01
  0.6091776500E-01  0.2153364120E+00  0.1000000000E-01
  0.1573111830E+00  0.1602414260E+00  0.1000000000E-01
  0.1283577120E+00  0.1839395960E+00  0.1000000000E-01
  0.1821157530E+00  0.1318089300E+00  0.1000000000E-01
  0.1404513720E+00 -0.1785269650E+00  0.1000000000E-01
  0.2205808500E+00 -0.4968951800E-01  0.1000000000E-01
  0.2239844210E+00  0.2683933600E-01  0.1000000000E-01
  0.2159946960E+00  0.6417676200E-01  0.1000000000E-01
  0.2255520730E+00 -0.1154820100E-01  0.1000000000E-01
  0.1916668090E+00 -0.1209349500E+00  0.1000000000E-01
  0.2091793490E+00 -0.8652817000E-01  0.1000000000E-01
  0.1685372380E+00 -0.1519048280E+00  0.1000000000E-01
 -0.3493059000E-02 -0.2281697470E+00  0.1000000000E-01
  0.7277554400E-01 -0.2157306270E+00  0.1000000000E-01
  0.1082238670E+00 -0.2000118820E+00  0.1000000000E-01
  0.3519420800E-01 -0.2252023740E+00  0.1000000000E-01
 -0.7931440900E-01 -0.2145222100E+00  0.1000000000E-01
 -0.4196150600E-01 -0.2245690490E+00  0.1000000000E-01
 -0.1141051660E+00 -0.1985142720E+00  0.1000000000E-01
  0.1142506670E+00 -0.2076647770E+00  0.1000000000E-01
 -0.1003985000E-02  0.2329719870E+00  0.1000000000E-01
 -0.2229951400E+00  0.6020924700E-01  0.1000000000E-01
 -0.2129901180E+00 -0.8676563000E-01  0.1000000000E-01
 -0.1731317360E+00 -0.1506221570E+00  0.1000000000E-01
 -0.1956832090E+00 -0.1203551700E+00  0.1000000000E-01
 -0.2300578260E+00 -0.1400736000E-01  0.1000000000E-01
 -0.2244912220E+00 -0.5110348700E-01  0.1000000000E-01
 -0.2295457970E+00  0.2336799000E-01  0.1000000000E-01
 -0.1420893770E+00  0.1833618230E+00  0.1000000000E-01
 -0.1926521230E+00  0.1283213080E+00  0.1000000000E-01
 -0.2105955000E+00  0.9547809300E-01  0.1000000000E-01
 -0.1696181120E+00  0.1578787780E+00  0.1000000000E-01
 -0.7613550300E-01  0.2196491460E+00  0.1000000000E-01
 -0.1106104380E+00  0.2041860040E+00  0.1000000000E-01
 -0.3913997900E-01  0.2294071850E+00  0.1000000000E-01
  0.2289109210E+00  0.5330109000E-01  0.1000000000E-01
  0.1448077120E+00  0.1838140650E+00  0.1000000000E-01
  0.7559849100E-01  0.2209078360E+00  0.1000000000E-01
  0.3778104500E-01  0.2301493120E+00  0.1000000000E-01
