-0.249911159	-0.006664298	0	1852
-0.249911159	0.006664297	0	1852
0	-0.25	0	1852
0.25	0	0	1852
0.014812484	0.249560795	0	1852
0.183035375	0.170288143	0	1852
0.238973888	0.073426703	0	1852
0.247228105	0.037124977	0	1852
0.225339091	0.108269544	0	1852
0.206528455	0.140875822	0	1852
0.123612107	0.217301742	0	1852
0.155115245	0.19605933	0	1852
0.089124297	0.233574099	0	1852
0.052579532	0.24440825	0	1852
-0.160849106	0.191383293	0	1852
-0.060763941	0.242503079	0	1852
-0.023245148	0.24891698	0	1852
-0.096812705	0.230493601	0	1852
-0.130306586	0.21335462	0	1852
-0.209103839	0.137024029	0	1852
-0.186962638	0.16596678	0	1852
-0.22623243	0.106390262	0	1852
-0.238756784	0.074129604	0	1852
-0.246651538	0.040780125	0	1852
-0.18011291	-0.173376295	0	1852
-0.236976382	-0.079637896	0	1852
-0.246162864	-0.043633064	0	1852
-0.22257282	-0.113847881	0	1852
-0.203530973	-0.145172804	0	1852
-0.124876597	-0.216577551	0	1852
-0.154017002	-0.196923242	0	1852
-0.094893154	-0.231290487	0	1852
-0.063864563	-0.241705022	0	1852
-0.032200501	-0.247917583	0	1852
0.16929813	-0.18395147	0	1852
0.073743578	-0.238876296	0	1852
0.037288913	-0.247203432	0	1852
0.108443168	-0.225255587	0	1852
0.14039788	-0.206853657	0	1852
0.214258649	-0.128814717	0	1852
0.193749751	-0.157990613	0	1852
0.229886107	-0.098246516	0	1852
0.241050901	-0.066290749	0	1852
0.247752624	-0.033446038	0	1852
-0.249911159	-0.006664298	0.22	1859
-0.249911159	0.006664297	0.22	1859
0	-0.25	0.22	1859
0.25	0	0.22	1859
0.014812484	0.249560795	0.22	1859
0.183035375	0.170288143	0.22	1859
0.238973888	0.073426703	0.22	1859
0.247228105	0.037124977	0.22	1859
0.225339091	0.108269544	0.22	1859
0.206528455	0.140875822	0.22	1859
0.123612107	0.217301742	0.22	1859
0.155115245	0.19605933	0.22	1859
0.089124297	0.233574099	0.22	1859
0.052579532	0.24440825	0.22	1859
-0.160849106	0.191383293	0.22	1859
-0.060763941	0.242503079	0.22	1859
-0.023245148	0.24891698	0.22	1859
-0.096812705	0.230493601	0.22	1859
-0.130306586	0.21335462	0.22	1859
-0.209103839	0.137024029	0.22	1859
-0.186962638	0.16596678	0.22	1859
-0.22623243	0.106390262	0.22	1859
-0.238756784	0.074129604	0.22	1859
-0.246651538	0.040780125	0.22	1859
-0.18011291	-0.173376295	0.22	1859
-0.236976382	-0.079637896	0.22	1859
-0.246162864	-0.043633064	0.22	1859
-0.22257282	-0.113847881	0.22	1859
-0.203530973	-0.145172804	0.22	1859
-0.124876597	-0.216577551	0.22	1859
-0.154017002	-0.196923242	0.22	1859
-0.094893154	-0.231290487	0.22	1859
-0.063864563	-0.241705022	0.22	1859
-0.032200501	-0.247917583	0.22	1859
0.16929813	-0.18395147	0.22	1859
0.073743578	-0.238876296	0.22	1859
0.037288913	-0.247203432	0.22	1859
0.108443168	-0.225255587	0.22	1859
0.14039788	-0.206853657	0.22	1859
0.214258649	-0.128814717	0.22	1859
0.193749751	-0.157990613	0.22	1859
0.229886107	-0.098246516	0.22	1859
0.241050901	-0.066290749	0.22	1859
0.247752624	-0.033446038	0.22	1859
0.245	0	0.01	1866
0.12	0	0.01	1866
-0.182455883	-0.002763749	0.01	1866
0.019065584	-0.149848305	0.01	1866
-0.096903091	0.094865807	0.01	1866
0.036153404	0.122424264	0.01	1866
-0.102850794	-0.069090783	0.01	1866
0.035401124	-0.116701864	0.01	1866
0.097169286	-0.072065654	0.01	1866
0.114407019	-0.037794974	0.01	1866
0.069940452	-0.099307812	0.01	1866
-0.041381783	-0.115754709	0.01	1866
-0.002988022	-0.122404731	0.01	1866
-0.075795726	-0.097398586	0.01	1866
-0.099581238	0.076894248	0.01	1866
-0.124774177	0.004802387	0.01	1866
-0.11965916	-0.033958697	0.01	1866
-0.117826656	0.042744096	0.01	1866
-0.038355385	0.120797987	0.01	1866
-0.07237657	0.103477703	0.01	1866
-0.001290892	0.127189456	0.01	1866
0.064888226	-0.114062386	0.01	1866
0.128655197	0.014287659	0.01	1866
0.098681931	0.082384424	0.01	1866
0.070326362	0.107070265	0.01	1866
0.118658348	0.050604371	0.01	1866
0.116059749	-0.059314706	0.01	1866
0.127771963	-0.023373651	0.01	1866
0.094523935	-0.090384905	0.01	1866
-0.079345323	-0.106736357	0.01	1866
-0.008202194	-0.131859435	0.01	1866
0.029703933	-0.128276754	0.01	1866
-0.045538582	-0.124488164	0.01	1866
-0.125393774	-0.04689377	0.01	1866
-0.106652429	-0.080190692	0.01	1866
-0.13175127	0.028252026	0.01	1866
-0.133950048	-0.009838419	0.01	1866
-0.119079847	0.063976202	0.01	1866
-0.121661919	-0.07550699	0.01	1866
0.138165206	-0.018794621	0.01	1866
0.042792308	0.130473677	0.01	1866
-0.032167623	0.132617222	0.01	1866
-0.06723813	0.11825716	0.01	1866
0.005402748	0.136780666	0.01	1866
0.105754308	0.088907119	0.01	1866
0.077125514	0.11411827	0.01	1866
0.12648145	0.056644772	0.01	1866
0.137594458	0.01980173	0.01	1866
0.045878193	-0.13346266	0.01	1866
0.108188323	-0.089306657	0.01	1866
0.12812288	-0.056088979	0.01	1866
0.080133891	-0.115659506	0.01	1866
-0.029753229	-0.138804717	0.01	1866
0.008483304	-0.141288375	0.01	1866
-0.065697328	-0.126303936	0.01	1866
-0.097061128	-0.104713142	0.01	1866
0.070145124	0.129414882	0.01	1866
-0.126550655	0.070401866	0.01	1866
-0.143969025	-0.003195598	0.01	1866
-0.137648717	-0.040899548	0.01	1866
-0.140176191	0.034711177	0.01	1866
-0.074626442	0.125043002	0.01	1866
-0.104232385	0.101111922	0.01	1866
-0.002658957	0.146390355	0.01	1866
-0.040087896	0.140405969	0.01	1866
0.034792109	0.142626192	0.01	1866
0.146355782	-0.028695848	0.01	1866
0.125045237	0.079136353	0.01	1866
0.100780561	0.107827826	0.01	1866
0.1412476	0.04541789	0.01	1866
0.148499618	0.008733923	0.01	1866
0.115088358	-0.096061662	0.01	1866
0.134991744	-0.064307091	0.01	1866
0.087968359	-0.121858905	0.01	1866
0.055315385	-0.140153774	0.01	1866
0.080417195	0.145728929	0.01	1866
0.151491103	-0.048059517	0.01	1866
-0.111739136	0.107167042	0.01	1866
-0.136884808	-0.068228268	0.01	1866
-0.054801001	-0.141579276	0.01	1866
-0.018335958	-0.150321569	0.01	1866
-0.087936145	-0.124216974	0.01	1866
-0.115843597	-0.09928597	0.01	1866
-0.153634818	0.004391944	0.01	1866
-0.149729192	-0.032996594	0.01	1866
-0.148329933	0.041673948	0.01	1866
-0.134094302	0.076635667	0.01	1866
0.063808113	0.143119712	0.01	1866
-0.048306032	0.147884949	0.01	1866
-0.08257118	0.131410727	0.01	1866
-0.010981528	0.155562701	0.01	1866
0.027133609	0.153951824	0.01	1866
0.124048293	0.096960505	0.01	1866
0.096721709	0.123761038	0.01	1866
0.155700266	0.027953578	0.01	1866
0.144066929	0.06443003	0.01	1866
0.1582281	-0.010264229	0.01	1866
-0.146264214	-0.070981122	0.01	1866
0.00976079	-0.160475847	0.01	1866
0.112295287	-0.113511327	0.01	1866
0.135892467	-0.08312799	0.01	1866
0.082209865	-0.137310884	0.01	1866
0.047420267	-0.153236548	0.01	1866
-0.06493778	-0.147867834	0.01	1866
-0.02829731	-0.158631401	0.01	1866
-0.097920634	-0.12888021	0.01	1866
-0.125477426	-0.102812142	0.01	1866
-0.125546581	0.10604976	0.01	1866
-0.163275756	0.001984071	0.01	1866
-0.159011704	-0.035529936	0.01	1866
-0.158864386	0.039244121	0.01	1866
-0.146075741	0.074531865	0.01	1866
-0.02993311	0.162663381	0.01	1866
-0.098379988	0.132080583	0.01	1866
-0.065952912	0.15129351	0.01	1866
0.007771509	0.165562551	0.01	1866
0.045194486	0.159827831	0.01	1866
-0.105213198	0.138958706	0.01	1866
0.026665153	-0.168138775	0.01	1866
0.167746567	-0.012174606	0.01	1866
0.137008122	0.095737891	0.01	1866
0.11154887	0.124004575	0.01	1866
0.155432702	0.062405624	0.01	1866
0.165836548	0.025856889	0.01	1866
